set terminal png
set output "avatar-van.png"
plot "-"  title "Ideal" with lines
1 0
2 0
3 1.7028
4 3.3396
5 3.322
6 3.3704
7 3.3308
8 3.3484
9 3.3352
10 3.3484
11 2.1384
12 0
13 2.5256
14 3.3484
15 3.3308
16 3.3528
17 3.3264
18 3.3704
19 3.3572
20 1.6984
21 1.8598
22 1.8498
23 1.8406
24 1.8938
25 1.8878
26 1.8442
27 1.8224
28 0.9148
29 0.9152
30 1.36
31 1.2766
32 1.5236
33 1.8426
34 1.9012
35 1.884
36 1.8582
37 1.8626
38 1.8978
39 1.89
40 0.537467
41 0.7068
42 1.17347
43 1.28987
44 1.2688
45 1.29973
46 1.3044
47 1.2964
48 1.15413
49 0.929333
50 0.9652
51 0.386
52 0
53 0.7408
54 0.9916
55 0.953467
56 1.01507
57 1.19093
58 1.3072
59 1.30147
60 0.9738
61 0.9951
62 0.9929
63 0.5331
64 0.5096
65 0.5406
66 0.3874
67 0.4157
68 0.4177
69 0.6491
70 0.9728
71 0.9697
72 0.948
73 0.8048
74 0.8094
75 0.791
76 0.3094
77 0.8858
78 1.0113
79 0.9785
80 0.79104
81 0.7684
82 0.77056
83 0.77184
84 0.75744
85 0.77712
86 0.7768
87 0.7076
88 0.45912
89 0.43088
90 0.31104
91 0.29824
92 0.31696
93 0.32144
94 0.67056
95 0.76488
96 0.77944
97 0.76504
98 0.75888
99 0.7676
e
