set terminal png
set output "rate-control.png"
plot "-"  title "hybrid" with lines
1.5 31.504
2.5 32.992
3.5 32.976
4.5 33.008
5.5 33.024
6.5 33.136
7.5 32.928
8.5 33.072
9.5 32.928
10.5 33.008
11.5 33.008
12.5 33.04
13.5 32.896
14.5 32.976
15.5 32.928
16.5 32.912
17.5 32.944
18.5 32.928
19.5 33.008
20.5 32.944
21.5 33.008
22.5 32.928
23.5 32.96
24.5 32.992
25.5 32.88
26.5 33.056
27.5 32.992
28.5 32.928
29.5 33.152
30.5 32.976
31.5 33.056
32.5 32.944
33.5 32.912
34.5 32.992
35.5 33.056
36.5 32.928
37.5 33.008
38.5 33.024
39.5 33.024
40.5 32.848
41.5 32.88
42.5 33.04
43.5 33.12
44.5 33.04
45.5 32.976
46.5 32.912
47.5 32.944
48.5 32.976
49.5 32.976
50.5 15.208
51.5 15.48
52.5 15.952
53.5 16.064
54.5 15.92
55.5 15.952
56.5 16.184
57.5 16.048
58.5 15.968
59.5 15.8
60.5 15.936
61.5 15.792
62.5 15.912
63.5 15.912
64.5 15.984
65.5 16.208
66.5 15.968
67.5 15.944
68.5 15.792
69.5 15.92
70.5 15.896
71.5 15.824
72.5 15.864
73.5 15.928
74.5 15.992
75.5 15.96
76.5 15.872
77.5 16.096
78.5 15.92
79.5 15.648
80.5 16.16
81.5 15.88
82.5 16.048
83.5 15.816
84.5 16.024
85.5 15.808
86.5 15.976
87.5 15.912
88.5 15.896
89.5 16
90.5 16.168
91.5 16.136
92.5 16.12
93.5 15.976
94.5 16.016
95.5 15.952
96.5 15.992
97.5 15.744
98.5 15.888
99.5 16.112
100.5 9.85067
101.5 10.1813
102.5 10.2293
103.5 7.728
104.5 8.99733
105.5 10.1707
106.5 10.2293
107.5 10.2773
108.5 10.304
109.5 10.3627
110.5 10.4107
111.5 10.224
112.5 10.3307
113.5 10.4053
114.5 10.2507
115.5 10.3307
116.5 10.1707
117.5 10.2187
118.5 10.3307
119.5 10.2507
120.5 10.336
121.5 10.3467
122.5 10.1813
123.5 10.3627
124.5 10.1547
125.5 10.1973
126.5 10.4587
127.5 9.46667
128.5 10.1867
129.5 10.3947
130.5 10.336
131.5 10.2933
132.5 10.2347
133.5 10.2507
134.5 10.304
135.5 10.2187
136.5 10.2507
137.5 10.2453
138.5 10.2027
139.5 10.256
140.5 10.3467
141.5 10.1013
142.5 10.336
143.5 10.304
144.5 10.2667
145.5 10.2827
146.5 10.256
147.5 10.2453
148.5 10.2027
149.5 10.4
150.5 7.12
151.5 7.568
152.5 7.544
153.5 6.976
154.5 3.436
155.5 5.384
156.5 7.552
157.5 6.336
158.5 5.752
159.5 7.48
160.5 7.476
161.5 7.492
162.5 7.456
163.5 7.56
164.5 7.54
165.5 7.56
166.5 7.392
167.5 7.496
168.5 7.512
169.5 7.48
170.5 7.48
171.5 7.66
172.5 7.512
173.5 7.336
174.5 7.46
175.5 7.464
176.5 7.472
177.5 7.408
178.5 7.524
179.5 7.588
180.5 5.924
181.5 3.956
182.5 7.452
183.5 7.496
184.5 7.532
185.5 5.56
186.5 3.648
187.5 6.348
188.5 7.504
189.5 7.544
190.5 7.376
191.5 5.056
192.5 3.732
193.5 3.584
194.5 3.996
195.5 4.94
196.5 4.884
197.5 3.86
198.5 5.128
199.5 3.88
200.5 2.96
201.5 2.8032
202.5 2.7584
203.5 3.5264
204.5 3.1488
205.5 3.2416
206.5 3.68
207.5 2.816
208.5 2.5664
209.5 3.1872
210.5 3.1936
211.5 3.0208
212.5 3.5616
213.5 3.312
214.5 3.8464
215.5 3.1328
216.5 3.1648
217.5 3.6768
218.5 3.9328
219.5 3.2224
220.5 3.7696
221.5 3.1072
222.5 2.9472
223.5 2.9824
224.5 3.1968
225.5 3.4592
226.5 2.9472
227.5 3.5392
228.5 2.7904
229.5 3.7536
230.5 2.7936
231.5 2.8288
232.5 3.0944
233.5 2.8928
234.5 2.8864
235.5 3.7728
236.5 2.7168
237.5 2.8256
238.5 2.9568
239.5 2.8864
240.5 3.4016
241.5 3.0112
242.5 3.1616
243.5 2.9696
244.5 3.6576
245.5 3.184
246.5 3.2928
247.5 3.3696
248.5 3.4656
249.5 3.3024
e
